Call,Response
<context> <user> i'd like to book a table in madrid with indian food in a expensive price range <system> i'm on it <user> <SILENCE> <system> how many people would be in your party <user> for eight people please <system> ok let me look into some options for you <query> <SILENCE>,api_call indian madrid eight expensive
<query> i'd like to book a table with italian food for six people,i'm on it
<context> <user> i'd like to book a table with italian food for six people <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> i'd like to book a table with italian food for six people <system> i'm on it <user> <SILENCE> <system> where should it be <query> madrid please,which price range are looking for
<context> <user> i'd like to book a table with italian food for six people <system> i'm on it <user> <SILENCE> <system> where should it be <user> madrid please <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> i'd like to book a table with italian food for six people <system> i'm on it <user> <SILENCE> <system> where should it be <user> madrid please <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call italian madrid six cheap
<query> can you make a restaurant reservation in london with french cuisine for eight,i'm on it
<context> <user> can you make a restaurant reservation in london with french cuisine for eight <system> i'm on it <query> <SILENCE>,which price range are looking for
<context> <user> can you make a restaurant reservation in london with french cuisine for eight <system> i'm on it <user> <SILENCE> <system> which price range are looking for <query> in a cheap price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in london with french cuisine for eight <system> i'm on it <user> <SILENCE> <system> which price range are looking for <user> in a cheap price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call french london eight cheap
<query> i'd like to book a table,i'm on it
<context> <user> i'd like to book a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with british cuisine,where should it be
<context> <user> i'd like to book a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with british cuisine <system> where should it be <query> in paris,how many people would be in your party
