Call,Response
<context> <user> can you make a restaurant reservation in hanoi <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> i love korean food,how many people would be in your party
<context> <user> can you make a restaurant reservation in hanoi <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love korean food <system> how many people would be in your party <query> we will be six,which price range are looking for
<context> <user> can you make a restaurant reservation in hanoi <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love korean food <system> how many people would be in your party <user> we will be six <system> which price range are looking for <query> in a moderate price range please,ok let me look into some options for you
<context> <user> can you make a restaurant reservation in hanoi <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> i love korean food <system> how many people would be in your party <user> we will be six <system> which price range are looking for <user> in a moderate price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call korean hanoi six moderate
<query> i'd like to book a table for six in a moderate price range in beijing,i'm on it
<context> <user> i'd like to book a table for six in a moderate price range in beijing <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> i'd like to book a table for six in a moderate price range in beijing <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with vietnamese cuisine,ok let me look into some options for you
<context> <user> i'd like to book a table for six in a moderate price range in beijing <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with vietnamese cuisine <system> ok let me look into some options for you <query> <SILENCE>,api_call vietnamese beijing six moderate
<query> may i have a table,i'm on it
<context> <user> may i have a table <system> i'm on it <query> <SILENCE>,any preference on a type of cuisine
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <query> with korean food,where should it be
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean food <system> where should it be <query> seoul please,how many people would be in your party
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean food <system> where should it be <user> seoul please <system> how many people would be in your party <query> for two people please,which price range are looking for
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean food <system> where should it be <user> seoul please <system> how many people would be in your party <user> for two people please <system> which price range are looking for <query> in a expensive price range please,ok let me look into some options for you
<context> <user> may i have a table <system> i'm on it <user> <SILENCE> <system> any preference on a type of cuisine <user> with korean food <system> where should it be <user> seoul please <system> how many people would be in your party <user> for two people please <system> which price range are looking for <user> in a expensive price range please <system> ok let me look into some options for you <query> <SILENCE>,api_call korean seoul two expensive
