Call,Response
<context> <user> can you book a table in a cheap price range with british food for eight people in rome <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call british rome eight cheap
<query> may i have a table with italian cuisine in a moderate price range in rome for two people,i'm on it
<context> <user> may i have a table with italian cuisine in a moderate price range in rome for two people <system> i'm on it <query> <SILENCE>,ok let me look into some options for you
<context> <user> may i have a table with italian cuisine in a moderate price range in rome for two people <system> i'm on it <user> <SILENCE> <system> ok let me look into some options for you <query> <SILENCE>,api_call italian rome two moderate
<query> i'd like to book a table with spanish cuisine,i'm on it
<context> <user> i'd like to book a table with spanish cuisine <system> i'm on it <query> <SILENCE>,where should it be
<context> <user> i'd like to book a table with spanish cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <query> rome please,how many people would be in your party
<context> <user> i'd like to book a table with spanish cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> rome please <system> how many people would be in your party <query> we will be four,which price range are looking for
<context> <user> i'd like to book a table with spanish cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> rome please <system> how many people would be in your party <user> we will be four <system> which price range are looking for <query> i am looking for a expensive restaurant,ok let me look into some options for you
<context> <user> i'd like to book a table with spanish cuisine <system> i'm on it <user> <SILENCE> <system> where should it be <user> rome please <system> how many people would be in your party <user> we will be four <system> which price range are looking for <user> i am looking for a expensive restaurant <system> ok let me look into some options for you <query> <SILENCE>,api_call spanish rome four expensive
