Call,Response
<context> <user>  i'd like to book a table in london with italian cuisine <system> i'm on it <user>  <SILENCE> <system> how many people would be in your party <user>  we will be six <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_london_cheap_italian_5stars <user>  do you have something else <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_cheap_italian_2stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_london_cheap_italian_1stars <query>  that looks great,great let me do the reservation
<query>  hi,hello what can i help you with today
<query>  i'd like to book a table,i'm on it
<context> <user>  i'd like to book a table <system> i'm on it <query>  <SILENCE>,any preference on a type of cuisine
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <query>  with italian cuisine,where should it be
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with italian cuisine <system> where should it be <query>  in paris,how many people would be in your party
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with italian cuisine <system> where should it be <user>  in paris <system> how many people would be in your party <query>  for two people please,which price range are looking for
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with italian cuisine <system> where should it be <user>  in paris <system> how many people would be in your party <user>  for two people please <system> which price range are looking for <query>  in a cheap price range please,ok let me look into some options for you
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with italian cuisine <system> where should it be <user>  in paris <system> how many people would be in your party <user>  for two people please <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_paris_cheap_italian_6stars
<context> <user>  i'd like to book a table <system> i'm on it <user>  <SILENCE> <system> any preference on a type of cuisine <user>  with italian cuisine <system> where should it be <user>  in paris <system> how many people would be in your party <user>  for two people please <system> which price range are looking for <user>  in a cheap price range please <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_paris_cheap_italian_6stars <query>  do you have something else,sure let me find an other option for you
