Call,Response
<context> <user>  may i have a table in bangkok for two with japanese food in a expensive price range <system> i'm on it <user>  <SILENCE> <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_expensive_japanese_7stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_expensive_japanese_4stars <user>  no i don't like that <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_bangkok_expensive_japanese_3stars
<context> <user>  may i have a table in bangkok for two with japanese food in a expensive price range <system> i'm on it <user>  <SILENCE> <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_expensive_japanese_7stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_expensive_japanese_4stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_bangkok_expensive_japanese_3stars <query>  it's perfect,great let me do the reservation
<query>  hi,hello what can i help you with today
<query>  may i have a table in a expensive price range for eight with vietnamese cuisine,i'm on it
<context> <user>  may i have a table in a expensive price range for eight with vietnamese cuisine <system> i'm on it <query>  <SILENCE>,where should it be
<context> <user>  may i have a table in a expensive price range for eight with vietnamese cuisine <system> i'm on it <user>  <SILENCE> <system> where should it be <query>  in beijing,ok let me look into some options for you
<context> <user>  may i have a table in a expensive price range for eight with vietnamese cuisine <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  in beijing <system> ok let me look into some options for you <query>  <SILENCE>,what do you think of this option: resto_beijing_expensive_vietnamese_8stars
<context> <user>  may i have a table in a expensive price range for eight with vietnamese cuisine <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  in beijing <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_beijing_expensive_vietnamese_8stars <query>  no this does not work for me,sure let me find an other option for you
<context> <user>  may i have a table in a expensive price range for eight with vietnamese cuisine <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  in beijing <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_beijing_expensive_vietnamese_8stars <user>  no this does not work for me <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_beijing_expensive_vietnamese_5stars
<context> <user>  may i have a table in a expensive price range for eight with vietnamese cuisine <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  in beijing <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_beijing_expensive_vietnamese_8stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_beijing_expensive_vietnamese_5stars <query>  no i don't like that,sure let me find an other option for you
<context> <user>  may i have a table in a expensive price range for eight with vietnamese cuisine <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  in beijing <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_beijing_expensive_vietnamese_8stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_beijing_expensive_vietnamese_5stars <user>  no i don't like that <system> sure let me find an other option for you <query>  <SILENCE>,what do you think of this option: resto_beijing_expensive_vietnamese_3stars
<context> <user>  may i have a table in a expensive price range for eight with vietnamese cuisine <system> i'm on it <user>  <SILENCE> <system> where should it be <user>  in beijing <system> ok let me look into some options for you <user>  <SILENCE> <system> what do you think of this option: resto_beijing_expensive_vietnamese_8stars <user>  no this does not work for me <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_beijing_expensive_vietnamese_5stars <user>  no i don't like that <system> sure let me find an other option for you <user>  <SILENCE> <system> what do you think of this option: resto_beijing_expensive_vietnamese_3stars <query>  no this does not work for me,sure let me find an other option for you
