Call,Response,Count
may i have a table with japanese cuisine for four people in a cheap price range,i'm on it,130
<SILENCE>,where should it be,130
beijing please,ok let me look into some options for you,130
<SILENCE>,api_call japanese beijing four cheap,130
can you make a restaurant reservation,i'm on it,131
<SILENCE>,any preference on a type of cuisine,131
with japanese cuisine,where should it be,131
in beijing,how many people would be in your party,131
for six please,which price range are looking for,131
in a moderate price range please,ok let me look into some options for you,131
<SILENCE>,api_call japanese beijing six moderate,131
i'd like to book a table,i'm on it,132
<SILENCE>,any preference on a type of cuisine,132
i love korean food,where should it be,132
in seoul,how many people would be in your party,132
for two people please,which price range are looking for,132
i am looking for a expensive restaurant,ok let me look into some options for you,132
<SILENCE>,api_call korean seoul two expensive,132
i'd like to book a table,i'm on it,133
<SILENCE>,any preference on a type of cuisine,133
with vietnamese food,where should it be,133
tokyo please,how many people would be in your party,133
for four please,which price range are looking for,133
in a expensive price range please,ok let me look into some options for you,133
<SILENCE>,api_call vietnamese tokyo four expensive,133
can you book a table in a cheap price range for eight,i'm on it,134
<SILENCE>,any preference on a type of cuisine,134
with cantonese food,where should it be,134
in tokyo,ok let me look into some options for you,134
<SILENCE>,api_call cantonese tokyo eight cheap,134
may i have a table for six people,i'm on it,135
<SILENCE>,any preference on a type of cuisine,135
with cantonese cuisine,where should it be,135
in bangkok,which price range are looking for,135
i am looking for a moderate restaurant,ok let me look into some options for you,135
<SILENCE>,api_call cantonese bangkok six moderate,135
can you make a restaurant reservation in a expensive price range with vietnamese cuisine,i'm on it,136
<SILENCE>,where should it be,136
in beijing,how many people would be in your party,136
for six people please,ok let me look into some options for you,136
<SILENCE>,api_call vietnamese beijing six expensive,136
i'd like to book a table,i'm on it,137
<SILENCE>,any preference on a type of cuisine,137
i love thai food,where should it be,137
seoul please,how many people would be in your party,137
we will be six,which price range are looking for,137
in a moderate price range please,ok let me look into some options for you,137
<SILENCE>,api_call thai seoul six moderate,137
can you book a table for two people in beijing in a cheap price range,i'm on it,138
<SILENCE>,any preference on a type of cuisine,138
i love vietnamese food,ok let me look into some options for you,138
<SILENCE>,api_call vietnamese beijing two cheap,138
i'd like to book a table,i'm on it,139
<SILENCE>,any preference on a type of cuisine,139
i love korean food,where should it be,139
in hanoi,how many people would be in your party,139
for two please,which price range are looking for,139
i am looking for a expensive restaurant,ok let me look into some options for you,139
<SILENCE>,api_call korean hanoi two expensive,139
can you make a restaurant reservation in a expensive price range,i'm on it,140
<SILENCE>,any preference on a type of cuisine,140
with korean cuisine,where should it be,140
tokyo please,how many people would be in your party,140
for six please,ok let me look into some options for you,140
<SILENCE>,api_call korean tokyo six expensive,140
can you book a table in hanoi,i'm on it,141
<SILENCE>,any preference on a type of cuisine,141
with korean cuisine,how many people would be in your party,141
for four please,which price range are looking for,141
i am looking for a moderate restaurant,ok let me look into some options for you,141
<SILENCE>,api_call korean hanoi four moderate,141
may i have a table in tokyo for two in a cheap price range,i'm on it,142
<SILENCE>,any preference on a type of cuisine,142
i love japanese food,ok let me look into some options for you,142
<SILENCE>,api_call japanese tokyo two cheap,142
may i have a table,i'm on it,143
<SILENCE>,any preference on a type of cuisine,143
with japanese cuisine,where should it be,143
in seoul,how many people would be in your party,143
for eight people please,which price range are looking for,143
i am looking for a expensive restaurant,ok let me look into some options for you,143
<SILENCE>,api_call japanese seoul eight expensive,143
can you make a restaurant reservation in seoul for six,i'm on it,144
<SILENCE>,any preference on a type of cuisine,144
with thai cuisine,which price range are looking for,144
i am looking for a cheap restaurant,ok let me look into some options for you,144
<SILENCE>,api_call thai seoul six cheap,144
can you make a restaurant reservation,i'm on it,145
<SILENCE>,any preference on a type of cuisine,145
with cantonese cuisine,where should it be,145
beijing please,how many people would be in your party,145
we will be six,which price range are looking for,145
in a cheap price range please,ok let me look into some options for you,145
<SILENCE>,api_call cantonese beijing six cheap,145
i'd like to book a table with japanese food in seoul in a expensive price range,i'm on it,146
<SILENCE>,how many people would be in your party,146
we will be four,ok let me look into some options for you,146
<SILENCE>,api_call japanese seoul four expensive,146
can you book a table with thai food in beijing,i'm on it,147
<SILENCE>,how many people would be in your party,147
we will be two,which price range are looking for,147
in a expensive price range please,ok let me look into some options for you,147
<SILENCE>,api_call thai beijing two expensive,147
may i have a table for two,i'm on it,148
<SILENCE>,any preference on a type of cuisine,148
with vietnamese cuisine,where should it be,148
in bangkok,which price range are looking for,148
in a moderate price range please,ok let me look into some options for you,148
<SILENCE>,api_call vietnamese bangkok two moderate,148
can you book a table in a expensive price range with thai food in hanoi,i'm on it,149
<SILENCE>,how many people would be in your party,149
we will be eight,ok let me look into some options for you,149
<SILENCE>,api_call thai hanoi eight expensive,149
can you make a restaurant reservation for two,i'm on it,150
<SILENCE>,any preference on a type of cuisine,150
with thai cuisine,where should it be,150
in seoul,which price range are looking for,150
in a moderate price range please,ok let me look into some options for you,150
<SILENCE>,api_call thai seoul two moderate,150
can you book a table in a moderate price range,i'm on it,151
<SILENCE>,any preference on a type of cuisine,151
i love korean food,where should it be,151
bangkok please,how many people would be in your party,151
