Call,Response,Count
i am looking for a cheap restaurant,ok let me look into some options for you,137
<SILENCE>,api_call spanish bombay eight cheap,137
can you make a restaurant reservation in a cheap price range in london with italian food,i'm on it,138
<SILENCE>,how many people would be in your party,138
for six people please,ok let me look into some options for you,138
<SILENCE>,api_call italian london six cheap,138
may i have a table for six in paris with french cuisine in a expensive price range,i'm on it,139
<SILENCE>,ok let me look into some options for you,139
<SILENCE>,api_call french paris six expensive,139
can you book a table,i'm on it,140
<SILENCE>,any preference on a type of cuisine,140
with spanish food,where should it be,140
in rome,how many people would be in your party,140
for six people please,which price range are looking for,140
i am looking for a moderate restaurant,ok let me look into some options for you,140
<SILENCE>,api_call spanish rome six moderate,140
can you book a table,i'm on it,141
<SILENCE>,any preference on a type of cuisine,141
i love italian food,where should it be,141
in madrid,how many people would be in your party,141
we will be six,which price range are looking for,141
i am looking for a expensive restaurant,ok let me look into some options for you,141
<SILENCE>,api_call italian madrid six expensive,141
i'd like to book a table with british cuisine in a cheap price range for two people in madrid,i'm on it,142
<SILENCE>,ok let me look into some options for you,142
<SILENCE>,api_call british madrid two cheap,142
may i have a table in madrid for two in a moderate price range,i'm on it,143
<SILENCE>,any preference on a type of cuisine,143
with indian cuisine,ok let me look into some options for you,143
<SILENCE>,api_call indian madrid two moderate,143
i'd like to book a table,i'm on it,144
<SILENCE>,any preference on a type of cuisine,144
with spanish cuisine,where should it be,144
london please,how many people would be in your party,144
we will be eight,which price range are looking for,144
in a cheap price range please,ok let me look into some options for you,144
<SILENCE>,api_call spanish london eight cheap,144
can you book a table in london with french food for two people in a expensive price range,i'm on it,145
<SILENCE>,ok let me look into some options for you,145
<SILENCE>,api_call french london two expensive,145
can you make a restaurant reservation in bombay with indian cuisine,i'm on it,146
<SILENCE>,how many people would be in your party,146
for four people please,which price range are looking for,146
i am looking for a expensive restaurant,ok let me look into some options for you,146
<SILENCE>,api_call indian bombay four expensive,146
may i have a table for six,i'm on it,147
<SILENCE>,any preference on a type of cuisine,147
with indian food,where should it be,147
paris please,which price range are looking for,147
i am looking for a cheap restaurant,ok let me look into some options for you,147
<SILENCE>,api_call indian paris six cheap,147
may i have a table for six people,i'm on it,148
<SILENCE>,any preference on a type of cuisine,148
with italian food,where should it be,148
rome please,which price range are looking for,148
in a expensive price range please,ok let me look into some options for you,148
<SILENCE>,api_call italian rome six expensive,148
can you make a restaurant reservation with spanish cuisine for two people,i'm on it,149
<SILENCE>,where should it be,149
in rome,which price range are looking for,149
i am looking for a cheap restaurant,ok let me look into some options for you,149
<SILENCE>,api_call spanish rome two cheap,149
can you make a restaurant reservation with italian cuisine in a moderate price range in madrid,i'm on it,150
<SILENCE>,how many people would be in your party,150
for four people please,ok let me look into some options for you,150
<SILENCE>,api_call italian madrid four moderate,150
can you book a table for six,i'm on it,151
<SILENCE>,any preference on a type of cuisine,151
with british food,where should it be,151
london please,which price range are looking for,151
i am looking for a expensive restaurant,ok let me look into some options for you,151
<SILENCE>,api_call british london six expensive,151
can you book a table,i'm on it,152
<SILENCE>,any preference on a type of cuisine,152
i love spanish food,where should it be,152
madrid please,how many people would be in your party,152
for eight please,which price range are looking for,152
in a moderate price range please,ok let me look into some options for you,152
<SILENCE>,api_call spanish madrid eight moderate,152
can you make a restaurant reservation,i'm on it,153
<SILENCE>,any preference on a type of cuisine,153
i love indian food,where should it be,153
rome please,how many people would be in your party,153
for six people please,which price range are looking for,153
in a cheap price range please,ok let me look into some options for you,153
<SILENCE>,api_call indian rome six cheap,153
can you make a restaurant reservation,i'm on it,154
<SILENCE>,any preference on a type of cuisine,154
i love italian food,where should it be,154
london please,how many people would be in your party,154
we will be eight,which price range are looking for,154
in a cheap price range please,ok let me look into some options for you,154
<SILENCE>,api_call italian london eight cheap,154
can you book a table with british cuisine in bombay,i'm on it,155
<SILENCE>,how many people would be in your party,155
