Call,Response,Count
<SILENCE>,ok let me look into some options for you,75
<SILENCE>,api_call spanish rome six cheap,75
instead could it be in a moderate price range,sure is there anything else to update,75
actually i would prefer in london,sure is there anything else to update,75
no,ok let me look into some options for you,75
<SILENCE>,api_call spanish london six moderate,75
thanks,you're welcome,75
may i have a table for six with italian cuisine in paris in a moderate price range,i'm on it,76
<SILENCE>,ok let me look into some options for you,76
<SILENCE>,api_call italian paris six moderate,76
actually i would prefer for two,sure is there anything else to update,76
instead could it be with french food,sure is there anything else to update,76
actually i would prefer in a expensive price range,sure is there anything else to update,76
actually i would prefer in rome,sure is there anything else to update,76
no,ok let me look into some options for you,76
 <SILENCE>,api_call french rome two expensive,76
 thanks,you're welcome,76
can you make a restaurant reservation in a expensive price range for six people with french food in madrid,i'm on it,77
<SILENCE>,ok let me look into some options for you,77
<SILENCE>,api_call french madrid six expensive,77
actually i would prefer in a cheap price range,sure is there anything else to update,77
actually i would prefer for four people,sure is there anything else to update,77
actually i would prefer in london,sure is there anything else to update,77
actually i would prefer with spanish food,sure is there anything else to update,77
no,ok let me look into some options for you,77
 <SILENCE>,api_call spanish london four cheap,77
 you rock,you're welcome,77
i'd like to book a table in a expensive price range for eight people with french food in madrid,i'm on it,78
<SILENCE>,ok let me look into some options for you,78
<SILENCE>,api_call french madrid eight expensive,78
actually i would prefer in paris,sure is there anything else to update,78
actually i would prefer for two,sure is there anything else to update,78
actually i would prefer with italian cuisine,sure is there anything else to update,78
no,ok let me look into some options for you,78
<SILENCE>,api_call italian paris two expensive,78
 thank you,you're welcome,78
can you make a restaurant reservation in paris for eight in a expensive price range with spanish cuisine,i'm on it,79
<SILENCE>,ok let me look into some options for you,79
<SILENCE>,api_call spanish paris eight expensive,79
instead could it be with indian cuisine,sure is there anything else to update,79
actually i would prefer for six,sure is there anything else to update,79
actually i would prefer in a cheap price range,sure is there anything else to update,79
no,ok let me look into some options for you,79
<SILENCE>,api_call indian paris six cheap,79
 thank you,you're welcome,79
can you book a table in a expensive price range for six with italian cuisine in madrid,i'm on it,80
<SILENCE>,ok let me look into some options for you,80
<SILENCE>,api_call italian madrid six expensive,80
instead could it be with british cuisine,sure is there anything else to update,80
no,ok let me look into some options for you,80
<SILENCE>,api_call british madrid six expensive,80
thanks,you're welcome,80
can you make a restaurant reservation for six people in a expensive price range with indian cuisine in bombay,i'm on it,81
<SILENCE>,ok let me look into some options for you,81
<SILENCE>,api_call indian bombay six expensive,81
instead could it be for eight,sure is there anything else to update,81
instead could it be with italian cuisine,sure is there anything else to update,81
no,ok let me look into some options for you,81
<SILENCE>,api_call italian bombay eight expensive,81
thank you,you're welcome,81
can you make a restaurant reservation in madrid in a moderate price range for eight people with spanish cuisine,i'm on it,82
<SILENCE>,ok let me look into some options for you,82
<SILENCE>,api_call spanish madrid eight moderate,82
instead could it be with french food,sure is there anything else to update,82
instead could it be in a expensive price range,sure is there anything else to update,82
no,ok let me look into some options for you,82
<SILENCE>,api_call french madrid eight expensive,82
you rock,you're welcome,82
can you make a restaurant reservation in bombay for eight in a cheap price range with spanish cuisine,i'm on it,83
<SILENCE>,ok let me look into some options for you,83
<SILENCE>,api_call spanish bombay eight cheap,83
actually i would prefer with indian cuisine,sure is there anything else to update,83
no,ok let me look into some options for you,83
