Call,Response,KB,Count
 that looks great,great let me do the reservation,<KB> resto_bangkok_moderate_vietnamese_7stars resto_bangkok_moderate_vietnamese_8stars ,21
 hello,hello what can i help you with today,,22
 can you make a restaurant reservation in a moderate price range in seoul,i'm on it,<KB> resto_seoul_moderate_thai_2stars resto_seoul_moderate_thai_6stars ,22
 <SILENCE>,any preference on a type of cuisine,<KB> resto_seoul_moderate_thai_2stars resto_seoul_moderate_thai_6stars ,22
 with thai food,how many people would be in your party,<KB> resto_seoul_moderate_thai_2stars resto_seoul_moderate_thai_6stars ,22
 for eight people please,ok let me look into some options for you,<KB> resto_seoul_moderate_thai_2stars resto_seoul_moderate_thai_6stars ,22
 <SILENCE>,what do you think of this option: resto_seoul_moderate_thai_8stars,<KB> resto_seoul_moderate_thai_2stars resto_seoul_moderate_thai_6stars ,22
 no i don't like that,sure let me find an other option for you,<KB> resto_seoul_moderate_thai_2stars resto_seoul_moderate_thai_6stars ,22
 <SILENCE>,what do you think of this option: resto_seoul_moderate_thai_6stars,<KB> resto_seoul_moderate_thai_2stars resto_seoul_moderate_thai_6stars ,22
 no i don't like that,sure let me find an other option for you,<KB> resto_seoul_moderate_thai_2stars resto_seoul_moderate_thai_6stars ,22
 <SILENCE>,what do you think of this option: resto_seoul_moderate_thai_2stars,<KB> resto_seoul_moderate_thai_2stars resto_seoul_moderate_thai_6stars ,22
 i love that,great let me do the reservation,<KB> resto_seoul_moderate_thai_2stars resto_seoul_moderate_thai_6stars ,22
 good morning,hello what can i help you with today,,23
 can you make a restaurant reservation in tokyo for four with japanese food,i'm on it,<KB> resto_tokyo_moderate_japanese_4stars resto_tokyo_moderate_japanese_5stars ,23
 <SILENCE>,which price range are looking for,<KB> resto_tokyo_moderate_japanese_4stars resto_tokyo_moderate_japanese_5stars ,23
 i am looking for a moderate restaurant,ok let me look into some options for you,<KB> resto_tokyo_moderate_japanese_4stars resto_tokyo_moderate_japanese_5stars ,23
 <SILENCE>,what do you think of this option: resto_tokyo_moderate_japanese_8stars,<KB> resto_tokyo_moderate_japanese_4stars resto_tokyo_moderate_japanese_5stars ,23
 do you have something else,sure let me find an other option for you,<KB> resto_tokyo_moderate_japanese_4stars resto_tokyo_moderate_japanese_5stars ,23
 <SILENCE>,what do you think of this option: resto_tokyo_moderate_japanese_5stars,<KB> resto_tokyo_moderate_japanese_4stars resto_tokyo_moderate_japanese_5stars ,23
 no this does not work for me,sure let me find an other option for you,<KB> resto_tokyo_moderate_japanese_4stars resto_tokyo_moderate_japanese_5stars ,23
 <SILENCE>,what do you think of this option: resto_tokyo_moderate_japanese_4stars,<KB> resto_tokyo_moderate_japanese_4stars resto_tokyo_moderate_japanese_5stars ,23
 no this does not work for me,sure let me find an other option for you,<KB> resto_tokyo_moderate_japanese_4stars resto_tokyo_moderate_japanese_5stars ,23
 <SILENCE>,what do you think of this option: resto_tokyo_moderate_japanese_1stars,<KB> resto_tokyo_moderate_japanese_4stars resto_tokyo_moderate_japanese_5stars ,23
 let's do it,great let me do the reservation,<KB> resto_tokyo_moderate_japanese_4stars resto_tokyo_moderate_japanese_5stars ,23
 hi,hello what can i help you with today,,24
 i'd like to book a table in a expensive price range with korean food for four people in tokyo,i'm on it,<KB> resto_tokyo_expensive_korean_3stars resto_tokyo_expensive_korean_7stars ,24
 <SILENCE>,ok let me look into some options for you,<KB> resto_tokyo_expensive_korean_3stars resto_tokyo_expensive_korean_7stars ,24
 <SILENCE>,what do you think of this option: resto_tokyo_expensive_korean_7stars,<KB> resto_tokyo_expensive_korean_3stars resto_tokyo_expensive_korean_7stars ,24
 do you have something else,sure let me find an other option for you,<KB> resto_tokyo_expensive_korean_3stars resto_tokyo_expensive_korean_7stars ,24
 <SILENCE>,what do you think of this option: resto_tokyo_expensive_korean_6stars,<KB> resto_tokyo_expensive_korean_3stars resto_tokyo_expensive_korean_7stars ,24
 it's perfect,great let me do the reservation,<KB> resto_tokyo_expensive_korean_3stars resto_tokyo_expensive_korean_7stars ,24
 hi,hello what can i help you with today,,25
 can you book a table in hanoi for eight,i'm on it,<KB> resto_hanoi_expensive_vietnamese_4stars resto_hanoi_expensive_vietnamese_5stars ,25
 <SILENCE>,any preference on a type of cuisine,<KB> resto_hanoi_expensive_vietnamese_4stars resto_hanoi_expensive_vietnamese_5stars ,25
 i love vietnamese food,which price range are looking for,<KB> resto_hanoi_expensive_vietnamese_4stars resto_hanoi_expensive_vietnamese_5stars ,25
 in a expensive price range please,ok let me look into some options for you,<KB> resto_hanoi_expensive_vietnamese_4stars resto_hanoi_expensive_vietnamese_5stars ,25
 <SILENCE>,what do you think of this option: resto_hanoi_expensive_vietnamese_6stars,<KB> resto_hanoi_expensive_vietnamese_4stars resto_hanoi_expensive_vietnamese_5stars ,25
 no i don't like that,sure let me find an other option for you,<KB> resto_hanoi_expensive_vietnamese_4stars resto_hanoi_expensive_vietnamese_5stars ,25
 <SILENCE>,what do you think of this option: resto_hanoi_expensive_vietnamese_5stars,<KB> resto_hanoi_expensive_vietnamese_4stars resto_hanoi_expensive_vietnamese_5stars ,25
 do you have something else,sure let me find an other option for you,<KB> resto_hanoi_expensive_vietnamese_4stars resto_hanoi_expensive_vietnamese_5stars ,25
 <SILENCE>,what do you think of this option: resto_hanoi_expensive_vietnamese_4stars,<KB> resto_hanoi_expensive_vietnamese_4stars resto_hanoi_expensive_vietnamese_5stars ,25
 that looks great,great let me do the reservation,<KB> resto_hanoi_expensive_vietnamese_4stars resto_hanoi_expensive_vietnamese_5stars ,25
 hello,hello what can i help you with today,,26
 may i have a table in a expensive price range,i'm on it,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,26
 <SILENCE>,any preference on a type of cuisine,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,26
 with thai cuisine,where should it be,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,26
 in tokyo,how many people would be in your party,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,26
 for four please,ok let me look into some options for you,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,26
 <SILENCE>,what do you think of this option: resto_tokyo_expensive_thai_7stars,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,26
 i love that,great let me do the reservation,<KB> resto_tokyo_expensive_thai_6stars resto_tokyo_expensive_thai_7stars ,26
 hello,hello what can i help you with today,,27
 can you make a restaurant reservation with thai cuisine in tokyo,i'm on it,<KB> resto_tokyo_expensive_thai_2stars resto_tokyo_expensive_thai_4stars ,27
 <SILENCE>,how many people would be in your party,<KB> resto_tokyo_expensive_thai_2stars resto_tokyo_expensive_thai_4stars ,27
 for two please,which price range are looking for,<KB> resto_tokyo_expensive_thai_2stars resto_tokyo_expensive_thai_4stars ,27
 in a expensive price range please,ok let me look into some options for you,<KB> resto_tokyo_expensive_thai_2stars resto_tokyo_expensive_thai_4stars ,27
 <SILENCE>,what do you think of this option: resto_tokyo_expensive_thai_8stars,<KB> resto_tokyo_expensive_thai_2stars resto_tokyo_expensive_thai_4stars ,27
 do you have something else,sure let me find an other option for you,<KB> resto_tokyo_expensive_thai_2stars resto_tokyo_expensive_thai_4stars ,27
 <SILENCE>,what do you think of this option: resto_tokyo_expensive_thai_4stars,<KB> resto_tokyo_expensive_thai_2stars resto_tokyo_expensive_thai_4stars ,27
 no i don't like that,sure let me find an other option for you,<KB> resto_tokyo_expensive_thai_2stars resto_tokyo_expensive_thai_4stars ,27
 <SILENCE>,what do you think of this option: resto_tokyo_expensive_thai_2stars,<KB> resto_tokyo_expensive_thai_2stars resto_tokyo_expensive_thai_4stars ,27
 it's perfect,great let me do the reservation,<KB> resto_tokyo_expensive_thai_2stars resto_tokyo_expensive_thai_4stars ,27
 good morning,hello what can i help you with today,,28
 i'd like to book a table in seoul in a expensive price range with vietnamese food,i'm on it,<KB> resto_seoul_expensive_vietnamese_4stars resto_seoul_expensive_vietnamese_7stars ,28
 <SILENCE>,how many people would be in your party,<KB> resto_seoul_expensive_vietnamese_4stars resto_seoul_expensive_vietnamese_7stars ,28
 we will be four,ok let me look into some options for you,<KB> resto_seoul_expensive_vietnamese_4stars resto_seoul_expensive_vietnamese_7stars ,28
 <SILENCE>,what do you think of this option: resto_seoul_expensive_vietnamese_7stars,<KB> resto_seoul_expensive_vietnamese_4stars resto_seoul_expensive_vietnamese_7stars ,28
 no this does not work for me,sure let me find an other option for you,<KB> resto_seoul_expensive_vietnamese_4stars resto_seoul_expensive_vietnamese_7stars ,28
 <SILENCE>,what do you think of this option: resto_seoul_expensive_vietnamese_4stars,<KB> resto_seoul_expensive_vietnamese_4stars resto_seoul_expensive_vietnamese_7stars ,28
 that looks great,great let me do the reservation,<KB> resto_seoul_expensive_vietnamese_4stars resto_seoul_expensive_vietnamese_7stars ,28
 hi,hello what can i help you with today,,29
 can you book a table in a cheap price range for two people with thai food,i'm on it,<KB> resto_bangkok_cheap_thai_5stars resto_bangkok_cheap_thai_6stars ,29
 <SILENCE>,where should it be,<KB> resto_bangkok_cheap_thai_5stars resto_bangkok_cheap_thai_6stars ,29
 bangkok please,ok let me look into some options for you,<KB> resto_bangkok_cheap_thai_5stars resto_bangkok_cheap_thai_6stars ,29
 <SILENCE>,what do you think of this option: resto_bangkok_cheap_thai_8stars,<KB> resto_bangkok_cheap_thai_5stars resto_bangkok_cheap_thai_6stars ,29
 let's do it,great let me do the reservation,<KB> resto_bangkok_cheap_thai_5stars resto_bangkok_cheap_thai_6stars ,29
 good morning,hello what can i help you with today,,30
 may i have a table in a moderate price range in beijing with thai cuisine,i'm on it,<KB> resto_beijing_moderate_thai_5stars resto_beijing_moderate_thai_6stars ,30
 <SILENCE>,how many people would be in your party,<KB> resto_beijing_moderate_thai_5stars resto_beijing_moderate_thai_6stars ,30
 for two please,ok let me look into some options for you,<KB> resto_beijing_moderate_thai_5stars resto_beijing_moderate_thai_6stars ,30
 <SILENCE>,what do you think of this option: resto_beijing_moderate_thai_6stars,<KB> resto_beijing_moderate_thai_5stars resto_beijing_moderate_thai_6stars ,30
 let's do it,great let me do the reservation,<KB> resto_beijing_moderate_thai_5stars resto_beijing_moderate_thai_6stars ,30
 hello,hello what can i help you with today,,31
 can you book a table,i'm on it,<KB> resto_hanoi_expensive_cantonese_2stars resto_hanoi_expensive_cantonese_6stars ,31
 <SILENCE>,any preference on a type of cuisine,<KB> resto_hanoi_expensive_cantonese_2stars resto_hanoi_expensive_cantonese_6stars ,31
 with cantonese food,where should it be,<KB> resto_hanoi_expensive_cantonese_2stars resto_hanoi_expensive_cantonese_6stars ,31
 hanoi please,how many people would be in your party,<KB> resto_hanoi_expensive_cantonese_2stars resto_hanoi_expensive_cantonese_6stars ,31
 for eight please,which price range are looking for,<KB> resto_hanoi_expensive_cantonese_2stars resto_hanoi_expensive_cantonese_6stars ,31
 in a expensive price range please,ok let me look into some options for you,<KB> resto_hanoi_expensive_cantonese_2stars resto_hanoi_expensive_cantonese_6stars ,31
 <SILENCE>,what do you think of this option: resto_hanoi_expensive_cantonese_8stars,<KB> resto_hanoi_expensive_cantonese_2stars resto_hanoi_expensive_cantonese_6stars ,31
 it's perfect,great let me do the reservation,<KB> resto_hanoi_expensive_cantonese_2stars resto_hanoi_expensive_cantonese_6stars ,31
 good morning,hello what can i help you with today,,32
 may i have a table,i'm on it,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,32
 <SILENCE>,any preference on a type of cuisine,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,32
 with thai cuisine,where should it be,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,32
 in bangkok,how many people would be in your party,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,32
 for four people please,which price range are looking for,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,32
 in a cheap price range please,ok let me look into some options for you,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,32
 <SILENCE>,what do you think of this option: resto_bangkok_cheap_thai_7stars,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,32
 no this does not work for me,sure let me find an other option for you,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,32
 <SILENCE>,what do you think of this option: resto_bangkok_cheap_thai_2stars,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,32
 no i don't like that,sure let me find an other option for you,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,32
 <SILENCE>,what do you think of this option: resto_bangkok_cheap_thai_1stars,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,32
 it's perfect,great let me do the reservation,<KB> resto_bangkok_cheap_thai_1stars resto_bangkok_cheap_thai_2stars ,32
 good morning,hello what can i help you with today,,33
 i'd like to book a table,i'm on it,<KB> resto_seoul_expensive_japanese_2stars resto_seoul_expensive_japanese_5stars ,33
 <SILENCE>,any preference on a type of cuisine,<KB> resto_seoul_expensive_japanese_2stars resto_seoul_expensive_japanese_5stars ,33
 with japanese food,where should it be,<KB> resto_seoul_expensive_japanese_2stars resto_seoul_expensive_japanese_5stars ,33
 seoul please,how many people would be in your party,<KB> resto_seoul_expensive_japanese_2stars resto_seoul_expensive_japanese_5stars ,33
 for six people please,which price range are looking for,<KB> resto_seoul_expensive_japanese_2stars resto_seoul_expensive_japanese_5stars ,33
 in a expensive price range please,ok let me look into some options for you,<KB> resto_seoul_expensive_japanese_2stars resto_seoul_expensive_japanese_5stars ,33
 <SILENCE>,what do you think of this option: resto_seoul_expensive_japanese_5stars,<KB> resto_seoul_expensive_japanese_2stars resto_seoul_expensive_japanese_5stars ,33
 no i don't like that,sure let me find an other option for you,<KB> resto_seoul_expensive_japanese_2stars resto_seoul_expensive_japanese_5stars ,33
 <SILENCE>,what do you think of this option: resto_seoul_expensive_japanese_3stars,<KB> resto_seoul_expensive_japanese_2stars resto_seoul_expensive_japanese_5stars ,33
