Call,Response,Count
 <SILENCE>,api_call japanese bangkok eight moderate,72
 you rock,you're welcome,72
can you book a table in hanoi for four people with japanese food in a moderate price range,i'm on it,73
<SILENCE>,ok let me look into some options for you,73
<SILENCE>,api_call japanese hanoi four moderate,73
actually i would prefer for two people,sure is there anything else to update,73
no,ok let me look into some options for you,73
<SILENCE>,api_call japanese hanoi two moderate,73
thank you,you're welcome,73
i'd like to book a table in a expensive price range with korean cuisine for four in seoul,i'm on it,74
<SILENCE>,ok let me look into some options for you,74
<SILENCE>,api_call korean seoul four expensive,74
instead could it be in a moderate price range,sure is there anything else to update,74
actually i would prefer in hanoi,sure is there anything else to update,74
no,ok let me look into some options for you,74
<SILENCE>,api_call korean hanoi four moderate,74
thanks,you're welcome,74
can you make a restaurant reservation with korean cuisine in tokyo for two people in a cheap price range,i'm on it,75
<SILENCE>,ok let me look into some options for you,75
<SILENCE>,api_call korean tokyo two cheap,75
actually i would prefer for six,sure is there anything else to update,75
no,ok let me look into some options for you,75
<SILENCE>,api_call korean tokyo six cheap,75
thanks,you're welcome,75
may i have a table in tokyo in a moderate price range with vietnamese cuisine for four,i'm on it,76
<SILENCE>,ok let me look into some options for you,76
<SILENCE>,api_call vietnamese tokyo four moderate,76
instead could it be for six,sure is there anything else to update,76
actually i would prefer with korean food,sure is there anything else to update,76
no,ok let me look into some options for you,76
<SILENCE>,api_call korean tokyo six moderate,76
thanks,you're welcome,76
i'd like to book a table with vietnamese food in a expensive price range for two in hanoi,i'm on it,77
<SILENCE>,ok let me look into some options for you,77
<SILENCE>,api_call vietnamese hanoi two expensive,77
actually i would prefer with japanese food,sure is there anything else to update,77
actually i would prefer for six,sure is there anything else to update,77
no,ok let me look into some options for you,77
<SILENCE>,api_call japanese hanoi six expensive,77
thank you,you're welcome,77
i'd like to book a table for eight in a cheap price range with korean food in bangkok,i'm on it,78
<SILENCE>,ok let me look into some options for you,78
<SILENCE>,api_call korean bangkok eight cheap,78
instead could it be in a moderate price range,sure is there anything else to update,78
no,ok let me look into some options for you,78
<SILENCE>,api_call korean bangkok eight moderate,78
you rock,you're welcome,78
can you book a table for eight people with thai food in tokyo in a expensive price range,i'm on it,79
<SILENCE>,ok let me look into some options for you,79
<SILENCE>,api_call thai tokyo eight expensive,79
actually i would prefer with cantonese cuisine,sure is there anything else to update,79
no,ok let me look into some options for you,79
<SILENCE>,api_call cantonese tokyo eight expensive,79
you rock,you're welcome,79
i'd like to book a table in tokyo in a expensive price range for two with vietnamese cuisine,i'm on it,80
<SILENCE>,ok let me look into some options for you,80
<SILENCE>,api_call vietnamese tokyo two expensive,80
instead could it be for eight,sure is there anything else to update,80
actually i would prefer in a cheap price range,sure is there anything else to update,80
actually i would prefer in hanoi,sure is there anything else to update,80
no,ok let me look into some options for you,80
<SILENCE>,api_call vietnamese hanoi eight cheap,80
 thanks,you're welcome,80
can you make a restaurant reservation for eight with cantonese food in bangkok in a expensive price range,i'm on it,81
<SILENCE>,ok let me look into some options for you,81
<SILENCE>,api_call cantonese bangkok eight expensive,81
instead could it be with japanese cuisine,sure is there anything else to update,81
actually i would prefer for four people,sure is there anything else to update,81
actually i would prefer in a moderate price range,sure is there anything else to update,81
no,ok let me look into some options for you,81
<SILENCE>,api_call japanese bangkok four moderate,81
 thank you,you're welcome,81
may i have a table for six people in a cheap price range in bangkok with thai cuisine,i'm on it,82
<SILENCE>,ok let me look into some options for you,82
<SILENCE>,api_call thai bangkok six cheap,82
instead could it be for eight,sure is there anything else to update,82
instead could it be in a expensive price range,sure is there anything else to update,82
no,ok let me look into some options for you,82
<SILENCE>,api_call thai bangkok eight expensive,82
thank you,you're welcome,82
can you book a table with cantonese cuisine for six people in seoul in a expensive price range,i'm on it,83
<SILENCE>,ok let me look into some options for you,83
<SILENCE>,api_call cantonese seoul six expensive,83
actually i would prefer for eight people,sure is there anything else to update,83
actually i would prefer in tokyo,sure is there anything else to update,83
actually i would prefer in a cheap price range,sure is there anything else to update,83
actually i would prefer with korean food,sure is there anything else to update,83
no,ok let me look into some options for you,83
 <SILENCE>,api_call korean tokyo eight cheap,83
 you rock,you're welcome,83
i'd like to book a table with cantonese cuisine in a moderate price range in hanoi for two people,i'm on it,84
<SILENCE>,ok let me look into some options for you,84
<SILENCE>,api_call cantonese hanoi two moderate,84
actually i would prefer in a expensive price range,sure is there anything else to update,84
instead could it be for eight people,sure is there anything else to update,84
instead could it be in bangkok,sure is there anything else to update,84
no,ok let me look into some options for you,84
<SILENCE>,api_call cantonese bangkok eight expensive,84
 you rock,you're welcome,84
i'd like to book a table for four people in bangkok with japanese food in a cheap price range,i'm on it,85
<SILENCE>,ok let me look into some options for you,85
<SILENCE>,api_call japanese bangkok four cheap,85
instead could it be with cantonese cuisine,sure is there anything else to update,85
actually i would prefer in a moderate price range,sure is there anything else to update,85
