Call,Response,Count
we will be four,ok let me look into some options for you,137
<SILENCE>,api_call italian madrid four expensive,137
can you make a restaurant reservation in a cheap price range with spanish food in paris for eight,i'm on it,138
<SILENCE>,ok let me look into some options for you,138
<SILENCE>,api_call spanish paris eight cheap,138
can you make a restaurant reservation in a cheap price range for six people with italian cuisine in paris,i'm on it,139
<SILENCE>,ok let me look into some options for you,139
<SILENCE>,api_call italian paris six cheap,139
may i have a table,i'm on it,140
<SILENCE>,any preference on a type of cuisine,140
with british food,where should it be,140
london please,how many people would be in your party,140
for two people please,which price range are looking for,140
i am looking for a expensive restaurant,ok let me look into some options for you,140
<SILENCE>,api_call british london two expensive,140
can you make a restaurant reservation with british cuisine for eight people in rome in a expensive price range,i'm on it,141
<SILENCE>,ok let me look into some options for you,141
<SILENCE>,api_call british rome eight expensive,141
may i have a table for two,i'm on it,142
<SILENCE>,any preference on a type of cuisine,142
with italian cuisine,where should it be,142
in rome,which price range are looking for,142
in a moderate price range please,ok let me look into some options for you,142
<SILENCE>,api_call italian rome two moderate,142
i'd like to book a table for four in madrid,i'm on it,143
<SILENCE>,any preference on a type of cuisine,143
with indian food,which price range are looking for,143
in a expensive price range please,ok let me look into some options for you,143
<SILENCE>,api_call indian madrid four expensive,143
can you book a table,i'm on it,144
<SILENCE>,any preference on a type of cuisine,144
i love italian food,where should it be,144
in paris,how many people would be in your party,144
for six please,which price range are looking for,144
i am looking for a expensive restaurant,ok let me look into some options for you,144
<SILENCE>,api_call italian paris six expensive,144
may i have a table,i'm on it,145
<SILENCE>,any preference on a type of cuisine,145
with french cuisine,where should it be,145
madrid please,how many people would be in your party,145
for six please,which price range are looking for,145
i am looking for a expensive restaurant,ok let me look into some options for you,145
<SILENCE>,api_call french madrid six expensive,145
may i have a table,i'm on it,146
<SILENCE>,any preference on a type of cuisine,146
with spanish food,where should it be,146
in bombay,how many people would be in your party,146
for six people please,which price range are looking for,146
i am looking for a moderate restaurant,ok let me look into some options for you,146
<SILENCE>,api_call spanish bombay six moderate,146
i'd like to book a table in bombay in a moderate price range for six people with indian food,i'm on it,147
<SILENCE>,ok let me look into some options for you,147
<SILENCE>,api_call indian bombay six moderate,147
can you make a restaurant reservation,i'm on it,148
<SILENCE>,any preference on a type of cuisine,148
with spanish food,where should it be,148
in london,how many people would be in your party,148
we will be four,which price range are looking for,148
i am looking for a cheap restaurant,ok let me look into some options for you,148
<SILENCE>,api_call spanish london four cheap,148
i'd like to book a table,i'm on it,149
<SILENCE>,any preference on a type of cuisine,149
with british cuisine,where should it be,149
bombay please,how many people would be in your party,149
we will be six,which price range are looking for,149
i am looking for a cheap restaurant,ok let me look into some options for you,149
<SILENCE>,api_call british bombay six cheap,149
can you make a restaurant reservation in a expensive price range with french food,i'm on it,150
<SILENCE>,where should it be,150
madrid please,how many people would be in your party,150
for eight please,ok let me look into some options for you,150
<SILENCE>,api_call french madrid eight expensive,150
can you book a table with british cuisine in a moderate price range in madrid for two people,i'm on it,151
<SILENCE>,ok let me look into some options for you,151
<SILENCE>,api_call british madrid two moderate,151
may i have a table with italian cuisine in a moderate price range,i'm on it,152
<SILENCE>,where should it be,152
paris please,how many people would be in your party,152
for two please,ok let me look into some options for you,152
<SILENCE>,api_call italian paris two moderate,152
may i have a table in a moderate price range with italian food for eight,i'm on it,153
<SILENCE>,where should it be,153
bombay please,ok let me look into some options for you,153
<SILENCE>,api_call italian bombay eight moderate,153
i'd like to book a table for four people in a cheap price range with french cuisine in london,i'm on it,154
<SILENCE>,ok let me look into some options for you,154
<SILENCE>,api_call french london four cheap,154
can you book a table with british cuisine in a cheap price range in bombay,i'm on it,155
<SILENCE>,how many people would be in your party,155
for six please,ok let me look into some options for you,155
<SILENCE>,api_call british bombay six cheap,155
